time,timestamp,frontend_productcatalogservice,adservice_mysql,productcatalogservice_mysql,checkoutservice_cartservice,frontend_recommendationservice,frontend_adservice,frontend_currencyservice,gateway_nats,recommendationservice_productcatalogservice,checkoutservice_currencyservice,checkoutservice_shippingservice,frontend_shippingservice,checkoutservice_productcatalogservice,frontend_checkoutservice,cartservice_redis-cart,checkoutservice_emailservice,frontend_cartservice,checkoutservice_paymentservice
2022-08-21 13:35:00.032513183 +0000 UTC m=+19680.840335554,1661088900,0.008501420454545452,8.064,15.068133333333334,0.006,0.024852941176470588,0.021326530612244897,0.00802734375,0.0228,0.01730263157894737,0.0875,0.004200000000000001,0.003842105263157895,0.006875,0.175,0.6692666666666667,0.0075,0.006818181818181819,0.0036666666666666666
2022-08-21 13:36:00.038982476 +0000 UTC m=+19740.846804835,1661088960,0.008036253776435045,8.064,14.674266666666666,0.0064285714285714285,0.025657894736842102,0.020636363636363637,0.013629032258064515,0.0228,0.0175,0.0075,0.0035,0.00375,0.013749999999999998,0.2125,0.6724,0.0075,0.0064772727272727265,0.004333333333333333
2022-08-21 13:36:59.986391318 +0000 UTC m=+19800.794213688,1661089019,0.00825974025974026,8.148,18.142400000000002,0.004,0.022875,0.019625,0.008594771241830066,0.0228,0.014864864864864867,0.003444444444444444,0.0034000000000000002,0.0036666666666666666,0.0175,0.19,0.7886666666666666,0.004,0.0046388888888888894,0.003
2022-08-21 13:38:00.231248156 +0000 UTC m=+19861.039070530,1661089080,0.008071672354948807,8.148,15.090133333333334,0.003,0.026470588235294117,0.019954545454545454,0.00981203007518797,0.0228,0.017272727272727273,0.07083333333333335,0.003,0.004428571428571428,0.0075,0.75,0.6752,0.003,0.00440625,0.003
2022-08-21 13:39:00.169616293 +0000 UTC m=+19920.977438655,1661089140,0.008609324758842444,6.636,16.7096,0.005,0.02347222222222222,0.019951923076923075,0.008627819548872182,0.0228,0.016891891891891893,0.0047777777777777775,0.003,0.0036666666666666666,0.0075,0.175,0.6704,0.006875,0.006535714285714286,0.0035
2022-08-21 13:40:00.146949124 +0000 UTC m=+19980.954771485,1661089200,0.008155080213903744,9.492,16.6308,0.0064285714285714285,0.02171875,0.01943181818181818,0.009520833333333333,0.019600000000000003,0.014939024390243902,0.05625,0.0032222222222222222,0.0035454545454545456,0.0075,0.29166666666666663,0.7156,0.0075,0.0064156626506024095,0.0035
2022-08-21 13:41:00.210200159 +0000 UTC m=+20041.018022530,1661089260,0.008282312925170067,8.232,12.9888,0.003,0.022794117647058822,0.020178571428571428,0.008840579710144928,0.019600000000000003,0.011810344827586207,0.004333333333333333,0.003,0.004285714285714287,0.0075,0.375,0.5963999999999999,0.0075,0.004896551724137931,0.003
2022-08-21 13:42:00.142477209 +0000 UTC m=+20100.950299570,1661089320,0.007662866449511401,8.316,14.2648,0.005,0.023369565217391305,0.02,0.007774193548387097,0.019600000000000003,0.0146875,0.0033333333333333335,0.003,0.004142857142857143,0.0125,0.175,0.5014,0.005,0.00553191489361702,0.003
2022-08-21 13:42:59.85861795 +0000 UTC m=+20160.666440338,1661089379,0.008130434782608695,7.728,16.091466666666665,0.005,0.023363636363636368,0.020090909090909093,0.00943359375,0.019600000000000003,0.01703125,0.00625,0.0035,0.0039000000000000003,0.01625,0.225,0.6818,0.005833333333333333,0.004462686567164178,0.0035
2022-08-21 13:44:00.072182866 +0000 UTC m=+20220.880005226,1661089440,0.007863805970149254,8.232,15.224266666666667,0.0075,0.024833333333333336,0.019406779661016952,0.00927570093457944,0.019600000000000003,0.016774193548387096,0.005,0.0034000000000000002,0.0034000000000000002,0.008928571428571428,0.175,0.5905333333333334,0.0075,0.006321428571428572,0.003
2022-08-21 13:44:59.843034248 +0000 UTC m=+20280.650856609,1661089499,0.008660179640718562,8.904,15.484,0.005,0.027,0.019140625,0.008822463768115942,0.02152,0.0184375,0.003125,0.005,0.004058823529411765,0.0075,0.3125,0.782,0.00875,0.00678125,0.00625
2022-08-21 13:46:00.11548757 +0000 UTC m=+20340.923309956,1661089560,0.007553516819571867,8.904,15.6976,0.005,0.022455357142857145,0.02125,0.00962121212121212,0.0228,0.014545454545454545,0.005833333333333333,0.0032222222222222222,0.003272727272727273,0.0075,0.25,0.6933333333333334,0.004333333333333333,0.004,0.0035
2022-08-21 13:46:59.917138057 +0000 UTC m=+20400.724960417,1661089619,0.008120567375886525,8.484,14.130666666666666,0.004,0.0226,0.020526315789473684,0.008039568345323742,0.0228,0.016166666666666666,0.05,0.003,0.0048,0.007916666666666666,0.175,0.6002666666666666,0.004,0.004627118644067798,0.003
2022-08-21 13:47:59.991847244 +0000 UTC m=+20460.799669605,1661089679,0.00764760147601476,8.232,14.425866666666666,0.0038571428571428567,0.02003846153846154,0.019406779661016952,0.008877952755905513,0.0212,0.011249999999999998,0.005,0.0032222222222222222,0.003421052631578948,0.005833333333333333,0.175,0.6725333333333333,0.005833333333333333,0.004540983606557377,0.003
2022-08-21 13:48:59.903210658 +0000 UTC m=+20520.711033022,1661089739,0.008519938650306749,7.308,14.148399999999999,0.0075,0.02341346153846154,0.019272727272727275,0.013636363636363646,0.0228,0.017692307692307695,0.0035,0.0036666666666666666,0.003384615384615385,0.0175,0.25,0.622,0.0075,0.006513157894736842,0.005
2022-08-21 13:50:00.063021189 +0000 UTC m=+20580.870843549,1661089800,0.0077759740259740265,8.484,16.311466666666668,0.005,0.023775510204081633,0.020949999999999996,0.008339285714285714,0.0228,0.016048387096774194,0.003666666666666667,0.003,0.0035000000000000005,0.00875,0.2125,0.5895333333333334,0.006666666666666666,0.00625,0.0036666666666666666
2022-08-21 13:51:00.127543194 +0000 UTC m=+20640.935365572,1661089860,0.00912751677852349,7.98,13.9568,0.005,0.025872093023255813,0.020694444444444442,0.008169014084507042,0.0212,0.018951612903225806,0.075,0.005,0.004263157894736843,0.0175,0.2125,0.7265333333333333,0.0075,0.004818181818181819,0.003
2022-08-21 13:51:59.969552802 +0000 UTC m=+20700.777375163,1661089919,0.008286423841059602,7.308,13.578533333333333,0.005,0.022409090909090906,0.019905660377358494,0.008395522388059701,0.02,0.014545454545454549,0.005,0.003,0.0044444444444444444,0.008333333333333331,0.19375,0.5866666666666667,0.005,0.004507692307692308,0.003
2022-08-21 13:53:00.016432651 +0000 UTC m=+20760.824255019,1661089980,0.00758513931888545,7.812,15.7856,0.0034000000000000002,0.024081632653061225,0.020597826086956518,0.007478632478632479,0.0228,0.017016129032258066,0.05909090909090909,0.003666666666666667,0.0035600000000000002,0.00875,0.37499999999999994,0.6695333333333333,0.005,0.005094339622641509,0.004
2022-08-21 13:54:00.008558431 +0000 UTC m=+20820.816380821,1661090040,0.008397626112759644,7.644,15.200133333333333,0.0075,0.02408163265306123,0.020384615384615386,0.00904296875,0.019600000000000003,0.0161875,0.003999999999999999,0.006666666666666666,0.004125,0.0175,0.15625,0.5679333333333333,0.0075,0.006686746987951807,0.0075
2022-08-21 13:55:00.249010542 +0000 UTC m=+20881.056832903,1661090100,0.008342293906810034,8.232,13.734666666666666,0.0036666666666666666,0.020732758620689656,0.020138888888888887,0.008660714285714287,0.0228,0.011956521739130437,0.06,0.003,0.004285714285714287,0.01,0.25,0.6466666666666666,0.01,0.006604477611940299,0.003
2022-08-21 13:55:59.89896907 +0000 UTC m=+20940.706791430,1661090159,0.007941616766467065,7.644,14.826133333333333,0.00625,0.022083333333333333,0.019776785714285715,0.009120000000000001,0.019600000000000003,0.015526315789473685,0.0375,0.003,0.0035555555555555557,0.009285714285714286,0.175,0.5674,0.0075,0.004724137931034482,0.00625
2022-08-21 13:56:59.996388345 +0000 UTC m=+21000.804210735,1661090219,0.007830459770114942,7.98,13.914933333333332,0.005,0.023160377358490563,0.019642857142857146,0.01776785714285714,0.0228,0.01625,0.05,0.005,0.0044444444444444444,0.0075,0.175,0.6446000000000001,0.003,0.004968253968253968,0.003
