time,timestamp,frontend_recommendationservice,cartservice_redis-cart,adservice_mysql,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,gateway_nats,checkoutservice_cartservice,frontend_adservice,checkoutservice_shippingservice,frontend_productcatalogservice,frontend_shippingservice,productcatalogservice_mysql,checkoutservice_emailservice,frontend_cartservice,checkoutservice_paymentservice,frontend_currencyservice,checkoutservice_currencyservice,frontend_checkoutservice
2022-08-20 10:48:30.493659014 +0000 UTC m=+5160.847843044,1660992510,0.01994565217391304,0.7293333333333334,9.24,0.00375,0.003285714285714286,0.0228,0.003,0.01930555555555556,0.003,0.0031410934744268084,0.003,15.893466666666667,0.003,0.003,0.003,0.004801980198019802,0.005,0.19
2022-08-20 10:49:30.216863314 +0000 UTC m=+5220.571047327,1660992570,0.019439655172413795,0.7607333333333334,8.484,0.00325,0.003288888888888889,0.0228,0.003,0.019489795918367348,0.003,0.003093312597200622,0.003,16.962933333333336,0.003,0.0030310077519379846,0.003,0.004536363636363637,0.031249999999999997,0.2
2022-08-20 10:50:30.548975151 +0000 UTC m=+5280.903159156,1660992630,0.01958333333333333,0.642,8.988,0.003,0.0033250000000000003,0.0228,0.003,0.018534482758620692,0.003,0.0031328671328671328,0.003,15.501733333333334,0.003333333333333333,0.003017699115044248,0.003,0.004704433497536946,0.0038571428571428567,0.23125
2022-08-20 10:51:30.441431096 +0000 UTC m=+5340.795615102,1660992690,0.018839285714285715,0.6327333333333334,7.896,0.0036666666666666666,0.0031573033707865167,0.0228,0.003,0.018877551020408164,0.003,0.0031188455008488965,0.003,16.135466666666666,0.003,0.003074766355140187,0.003,0.004091743119266055,0.004200000000000001,0.2
2022-08-20 10:52:30.248782771 +0000 UTC m=+5400.602966785,1660992750,0.0184375,0.7751333333333333,8.064,0.003074074074074074,0.003276595744680851,0.0228,0.003,0.019056603773584903,0.003,0.003116169544740973,0.003,17.522133333333336,0.0032857142857142855,0.0030499999999999998,0.003,0.003859375,0.0038181818181818187,0.15357142857142855
2022-08-20 10:53:30.473825798 +0000 UTC m=+5460.828009805,1660992810,0.01864406779661017,0.6906666666666667,7.812,0.003,0.003240963855421687,0.0228,0.003,0.0175,0.003,0.0031184919210053863,0.003074074074074074,15.601066666666668,0.003,0.0030854700854700857,0.003,0.007361111111111116,0.04583333333333334,0.2
2022-08-20 10:54:30.267657323 +0000 UTC m=+5520.621841329,1660992870,0.021249999999999998,0.7316,8.988,0.0031538461538461538,0.0033333333333333335,0.0228,0.0032857142857142855,0.018973214285714284,0.003,0.003172523961661342,0.003,16.868533333333332,0.003,0.003048780487804878,0.003,0.0044869565217391305,0.0041111111111111105,0.175
2022-08-20 10:55:30.192614244 +0000 UTC m=+5580.546798248,1660992930,0.02111607142857143,0.7924666666666667,7.98,0.003,0.0032272727272727275,0.0228,0.003,0.01864406779661017,0.003,0.0030769230769230765,0.003,16.82453333333333,0.003,0.0030650406504065045,0.003,0.009199999999999998,0.03749999999999999,0.175
2022-08-20 10:56:30.45848396 +0000 UTC m=+5640.812667965,1660992990,0.020568181818181812,0.6534666666666668,8.82,0.00325,0.0031411764705882353,0.0228,0.003,0.01764150943396226,0.003,0.0031410488245931286,0.003,14.806266666666666,0.0036666666666666666,0.003033613445378151,0.003,0.0041968503937007875,0.0038000000000000004,0.25
2022-08-20 10:57:30.187667426 +0000 UTC m=+5700.541851431,1660993050,0.01909574468085106,0.6522666666666667,8.4,0.003,0.003087912087912088,0.0228,0.003,0.0183203125,0.003,0.003093959731543624,0.0030833333333333333,15.506,0.003,0.003,0.003,0.00408502024291498,0.003,0.375
2022-08-20 10:58:30.222778204 +0000 UTC m=+5760.576962210,1660993110,0.020909090909090905,0.6929333333333333,7.812,0.003,0.003243243243243243,0.0228,0.003,0.019146341463414637,0.003,0.0031176470588235292,0.0028947368421052633,14.370533333333332,0.003,0.0030363636363636365,0.003,0.004471502590673575,0.0045,2.2
2022-08-20 10:59:30.295161755 +0000 UTC m=+5820.649345761,1660993170,0.019,0.7010666666666667,8.148,0.003,0.003240963855421687,0.0228,0.003,0.01903061224489796,0.003,0.0030934256055363324,0.003,15.525866666666667,0.0034000000000000002,0.003017857142857143,0.003,0.004232758620689655,0.004846153846153846,3.4375
2022-08-20 11:00:30.357624619 +0000 UTC m=+5880.711808624,1660993230,0.02108695652173913,0.6472,7.392,0.003,0.0032368421052631578,0.0228,0.003,0.02,0.0027142857142857142,0.0031216730038022816,0.0031538461538461538,14.284666666666666,0.003,0.0030357142857142857,0.003,0.004233009708737864,0.004,3.75
2022-08-20 11:01:30.28927152 +0000 UTC m=+5940.643455525,1660993290,0.018850000000000002,0.5883333333333334,8.484,0.003,0.003271604938271605,0.0228,0.003,0.019519230769230768,0.003,0.0030673758865248225,0.003,14.960266666666666,0.0036666666666666666,0.0030192307692307693,0.003,0.0043939393939393945,0.005,4.583333333333333
2022-08-20 11:02:30.341720162 +0000 UTC m=+6000.695904175,1660993350,0.018045454545454545,0.6409333333333332,9.072,0.003,0.0030465116279069764,0.0228,0.003,0.019450000000000002,0.0032857142857142855,0.0030948905109489055,0.003,14.738133333333334,0.003,0.0030185185185185185,0.003,0.004244444444444445,0.0037272727272727275,0.4375
2022-08-20 11:03:30.363431703 +0000 UTC m=+6060.717615709,1660993410,0.019136363636363635,0.703,8.148,0.003,0.0031041666666666665,0.0228,0.003,0.018194444444444444,0.003,0.0030704,0.003,16.6372,0.0035,0.003067226890756302,0.003,0.004881720430107526,0.004692307692307693,0.225
2022-08-20 11:04:30.131862674 +0000 UTC m=+6120.486046679,1660993470,0.020923913043478265,0.6614666666666666,7.308,0.003,0.00325,0.0228,0.003,0.019414893617021273,0.003,0.003100869565217391,0.003,15.118533333333334,0.003,0.003053571428571429,0.003,0.004405405405405406,0.01,0.41666666666666663
2022-08-20 11:05:30.552306219 +0000 UTC m=+6180.906490224,1660993530,0.02076086956521739,0.6499333333333333,7.224,0.003,0.0034776119402985077,0.0228,0.003,0.018839285714285715,0.0026,0.0031529175050301807,0.0031666666666666666,14.080266666666667,0.003,0.0030727272727272725,0.003,0.01,0.025,0.2125
2022-08-20 11:06:30.46665945 +0000 UTC m=+6240.820843463,1660993590,0.01912162162162162,0.5126000000000001,7.56,0.003,0.0033125,0.0228,0.003,0.019149999999999997,0.003,0.00312691466083151,0.002928571428571429,11.751866666666666,0.003,0.0032222222222222222,0.003,0.004528384279475983,0.01,0.225
2022-08-20 11:07:30.493830613 +0000 UTC m=+6300.848014625,1660993650,0.01721698113207547,0.5684,8.148,0.0038000000000000004,0.0034411764705882357,0.0228,0.003,0.018346774193548385,0.003,0.0031932938856015784,0.003,13.939066666666667,,0.0030800000000000003,0.003,0.004452054794520548,0.004333333333333334,0.175
2022-08-20 11:08:30.272857418 +0000 UTC m=+6360.627041422,1660993710,0.01818181818181818,0.6877333333333333,7.14,0.003,0.003168674698795181,0.0228,0.003,0.018365384615384613,0.003,0.0031207177814029366,0.003,16.218533333333333,,0.0030727272727272725,0.003,0.004904306220095694,0.008750000000000004,0.1
2022-08-20 11:09:30.536716382 +0000 UTC m=+6420.890900396,1660993770,0.017989130434782608,0.6113333333333334,6.552,0.003,0.0030821917808219177,0.0228,0.004,0.01673469387755102,0.003,0.00310351201478743,0.003,14.559333333333335,,0.0031199999999999995,0.003,0.0626358695652174,0.085,0.3125
2022-08-20 11:10:30.202910004 +0000 UTC m=+6480.557094008,1660993830,0.018875,0.8006666666666666,7.812,0.003,0.003150537634408602,0.0228,0.003,0.01737704918032787,0.003,0.003120063191153239,0.003,16.751466666666666,0.0036666666666666666,0.003049586776859504,0.003,0.02083333333333333,0.07142857142857142,0.45833333333333337
2022-08-20 11:11:30.29018761 +0000 UTC m=+6540.644371614,1660993890,0.018409090909090906,0.7548666666666667,7.98,0.0032,0.003263736263736264,0.0228,0.003,0.018839285714285715,0.0034000000000000002,0.0031371610845295056,0.003058823529411765,17.273066666666665,0.0034000000000000002,0.0030161290322580645,0.003,0.004817307692307692,0.031249999999999997,0.19375
2022-08-20 11:12:30.249864483 +0000 UTC m=+6600.604048492,1660993950,0.016681818181818183,0.6526666666666666,8.064,0.003333333333333333,0.003088888888888889,0.0228,0.0034000000000000002,0.017763157894736842,0.003,0.003091549295774648,0.003,14.535866666666667,0.003,0.003034782608695652,0.003,0.0047326732673267325,0.0034285714285714284,0.1375
2022-08-20 11:13:30.487214235 +0000 UTC m=+6660.841398241,1660994010,0.01840517241379311,0.6704666666666667,8.064,0.003,0.003292682926829268,0.0228,0.003,0.019489795918367345,0.002818181818181818,0.003099485420240137,0.00292,15.457733333333334,0.003,0.003017543859649123,0.003,0.004405172413793103,0.003888888888888889,0.25
2022-08-20 11:14:30.658420132 +0000 UTC m=+6721.012604137,1660994070,0.01827586206896552,0.8280666666666667,8.904,0.003,0.003252631578947369,0.0228,0.003105263157894737,0.019568965517241382,0.003,0.0031082706766917293,0.003057142857142857,18.107599999999998,0.003,0.003,0.003,0.0038921933085501862,0.003823529411764706,0.2
2022-08-20 11:15:30.285364301 +0000 UTC m=+6780.639548307,1660994130,0.01804545454545454,0.6202666666666666,7.056,0.0034000000000000002,0.0031379310344827587,0.0228,0.003,0.018454545454545453,0.003,0.003132173913043478,0.003,15.748,0.003,0.003056603773584906,0.003,0.004241379310344827,0.00375,0.25
2022-08-20 11:16:30.531960139 +0000 UTC m=+6840.886144144,1660994190,0.01764423076923077,0.7649333333333332,9.072,0.003,0.003298850574712644,0.0228,0.003,0.018045454545454545,0.003,0.0032436548223350255,0.003,17.766266666666667,0.003,0.003032786885245902,0.003,0.010517241379310344,0.025,1.375
2022-08-20 11:17:30.266456472 +0000 UTC m=+6900.620640477,1660994250,0.021105769230769234,0.6189333333333333,7.812,0.003,0.0032666666666666664,0.0228,0.003,0.018421052631578946,0.003,0.003095785440613027,0.002925925925925926,13.800666666666666,0.003,0.00305607476635514,0.003,0.00461025641025641,0.004,0.875
2022-08-20 11:18:30.174927844 +0000 UTC m=+6960.529111849,1660994310,0.018641304347826085,0.7420666666666668,7.056,0.003090909090909091,0.003225,0.0228,0.003,0.017644230769230766,0.003,0.003106896551724138,0.00292,15.459866666666667,0.004,0.0030714285714285717,0.003,0.015714285714285712,0.0041764705882352945,0.75
2022-08-20 11:19:30.745432632 +0000 UTC m=+7021.099616646,1660994370,0.018125,0.6510666666666667,6.804,0.0032222222222222222,0.003268292682926829,0.0228,0.0031333333333333335,0.017901785714285714,0.003,0.0031464285714285713,0.003,14.782133333333332,0.003,0.003,0.003,0.008421052631578945,0.025,0.2125
2022-08-20 11:20:30.337259332 +0000 UTC m=+7080.691443344,1660994430,0.02005681818181818,0.46386666666666665,6.888,0.003,0.003303030303030303,0.0228,0.003,0.018970588235294118,0.003,0.0031084598698481562,0.003,11.987466666666666,0.003,0.003042553191489362,0.003,0.004058823529411765,0.004200000000000001,0.1375
2022-08-20 11:21:30.547147896 +0000 UTC m=+7140.901331901,1660994490,0.01894736842105263,0.6932,7.812,0.003,0.003421052631578948,0.0228,0.0032,0.01892241379310345,0.003,0.0031764705882352945,0.003,14.777866666666666,0.003,0.0030350877192982456,0.003,0.004724867724867725,0.05,0.25
2022-08-20 11:22:30.59859788 +0000 UTC m=+7200.952781885,1660994550,0.018973214285714284,0.5903999999999999,8.232,0.003,0.003152173913043478,0.0228,0.003,0.01972222222222222,0.003,0.0030879864636209815,0.003,15.156133333333333,0.003,0.003036036036036036,0.003,0.00363849765258216,0.05,0.25
2022-08-20 11:23:30.260921135 +0000 UTC m=+7260.615105140,1660994610,0.020255102040816327,0.6001333333333333,8.148,0.003,0.00310752688172043,0.0228,0.003,0.017372881355932204,0.003,0.0030924092409240927,0.003,15.843066666666667,0.003,0.0030366972477064223,0.003,0.004359999999999999,0.003666666666666667,0.175
2022-08-20 11:24:30.399429567 +0000 UTC m=+7320.753613573,1660994670,0.0178125,0.6684666666666667,7.896,0.003142857142857143,0.003216867469879518,0.0228,0.003,0.017758620689655176,0.003,0.003130052724077329,0.003,15.066,0.003,0.003034782608695652,0.003,0.00436283185840708,0.0038,0.8333333333333333
2022-08-20 11:25:30.236143454 +0000 UTC m=+7380.590327477,1660994730,0.020528846153846154,0.6962666666666667,8.568,0.003,0.003494117647058823,0.0228,0.003,0.017758620689655176,0.003,0.003176,0.003,17.396533333333334,0.003,0.0030666666666666668,0.003,0.00474331550802139,0.0032666666666666664,0.6666666666666667
2022-08-20 11:26:30.41043158 +0000 UTC m=+7440.764615586,1660994790,0.0196875,0.7012666666666667,7.56,0.0031176470588235292,0.0031123595505617974,0.0228,0.003,0.01763157894736842,0.0028666666666666667,0.003097053726169844,0.003,15.5812,0.003,0.003,0.003,0.01083333333333333,0.0045,0.5
2022-08-20 11:27:30.526753131 +0000 UTC m=+7500.880937144,1660994850,0.01916666666666667,0.6276,7.392,0.003142857142857143,0.0032962962962962963,0.0228,0.003,0.01877659574468085,0.00275,0.003097472924187726,0.003,13.902133333333333,0.004,0.003037037037037037,0.003,0.004954285714285715,0.00425,0.1375
2022-08-20 11:28:30.219117442 +0000 UTC m=+7560.573301460,1660994910,0.017370689655172415,0.6262000000000001,7.644,0.003,0.0032439024390243905,0.0228,0.003,0.01572033898305085,0.003,0.0031418181818181823,0.003,14.392533333333333,0.0036666666666666666,0.003052173913043478,0.003,0.006216216216216216,0.0625,0.25
2022-08-20 11:29:30.408383203 +0000 UTC m=+7620.762567208,1660994970,0.017366071428571432,0.6108,7.98,0.003,0.0031627906976744186,0.0228,0.003,0.01734375,0.003,0.0031303538175046553,0.0031538461538461538,14.472,0.003,0.0030366972477064223,0.003,0.003740458015267176,0.00475,0.175
2022-08-20 11:30:30.339877489 +0000 UTC m=+7680.694061499,1660995030,0.01908653846153846,0.6176666666666666,6.804,0.0032222222222222222,0.00317948717948718,0.0228,0.003,0.017916666666666668,0.003,0.0031617357001972385,0.002942857142857143,14.172533333333332,0.005,0.0030380952380952386,0.003,0.004484848484848485,0.07777777777777777,0.075
2022-08-20 11:31:30.214448624 +0000 UTC m=+7740.568632637,1660995090,0.019344262295081967,0.7370666666666668,8.568,0.003,0.003142857142857143,0.0228,0.003,0.01827586206896552,0.003,0.0031314387211367673,0.003,15.605333333333334,0.003,0.003050420168067227,0.003,0.009886363636363636,0.059375,0.34375
2022-08-20 11:32:30.28485317 +0000 UTC m=+7800.639037175,1660995150,0.021394230769230766,0.5865333333333334,7.896,0.003,0.0033733333333333337,0.0228,0.003,0.020053191489361702,0.003,0.0031223021582733814,0.003,14.704799999999999,0.003,0.0030192307692307693,0.003,0.004937823834196891,0.029166666666666664,0.2
2022-08-20 11:33:30.329794691 +0000 UTC m=+7860.683978704,1660995210,0.01828125,0.6470666666666667,6.3,0.003,0.003073170731707317,0.0228,0.003,0.018138297872340427,0.003,0.00308273381294964,0.003,14.209466666666668,0.003,0.003,0.003,0.004510204081632652,0.0175,12.5
2022-08-20 11:34:30.468333482 +0000 UTC m=+7920.822517486,1660995270,0.018877551020408164,0.5883999999999999,5.88,0.003,0.00319672131147541,0.0228,0.003,0.018970588235294118,0.0026,0.003161520190023753,0.003,11.927200000000001,0.003,0.003,0.003,0.004519125683060109,0.0075,
2022-08-20 11:35:30.347746893 +0000 UTC m=+7980.701930898,1660995330,0.018194444444444444,0.5577333333333333,8.316,0.003333333333333333,0.0031219512195121953,0.0228,0.003,0.01857142857142857,0.003,0.0031050656660412757,0.003,14.064666666666666,0.0034000000000000002,0.003096153846153846,0.003,0.003933333333333333,0.0036666666666666666,13.333333333333332
2022-08-20 11:36:30.537578703 +0000 UTC m=+8040.891762728,1660995390,0.0184375,0.5322,7.98,0.003,0.003105263157894737,0.0228,0.003,0.019107142857142857,0.003,0.0031018329938900203,0.003,13.078933333333332,0.003,0.003,0.003,0.004560344827586207,0.03749999999999999,0.25
2022-08-20 11:37:30.418448113 +0000 UTC m=+8100.772632118,1660995450,0.0181,0.5856666666666667,8.4,0.003,0.0030789473684210526,0.0228,0.003,0.01831818181818182,0.003,0.003019493177387914,0.002928571428571429,12.832666666666666,0.003,0.003018348623853211,0.003,0.006250000000000001,0.003999999999999999,0.25
2022-08-20 11:38:30.197609745 +0000 UTC m=+8160.551793761,1660995510,0.01848360655737705,0.6179333333333333,9.744,0.003,0.0032391304347826086,0.0228,0.003,0.018815789473684213,0.003,0.003131795716639209,0.0031,16.478933333333334,0.003,0.003017699115044248,0.003,0.004172727272727273,0.0075,0.175
2022-08-20 11:39:30.425490738 +0000 UTC m=+8220.779674743,1660995570,0.019336734693877554,0.598,7.644,0.003333333333333333,0.003219512195121951,0.0228,0.003,0.018975409836065573,0.002333333333333333,0.003078994614003591,0.0030833333333333333,14.036266666666666,0.0034000000000000002,0.0030366972477064223,0.003,0.004661538461538462,0.004,0.175
2022-08-20 11:40:30.327232646 +0000 UTC m=+8280.681416651,1660995630,0.01923076923076923,0.6332666666666666,7.896,0.0033333333333333335,0.0033287671232876716,0.0228,0.003,0.01861111111111111,0.003,0.003124513618677043,0.003,14.1548,0.003,0.0031142857142857144,0.003,0.004378378378378378,0.003947368421052632,0.28125
2022-08-20 11:41:30.354132586 +0000 UTC m=+8340.708316591,1660995690,0.018534482758620692,0.6797333333333333,8.652,0.00325,0.003181818181818182,0.0228,0.003,0.018055555555555557,0.003,0.003077669902912621,0.003,16.1596,,0.0030512820512820517,,0.004762376237623762,0.005,0.175
2022-08-20 11:42:30.338456098 +0000 UTC m=+8400.692640145,1660995750,0.01828947368421053,0.7276,7.308,0.003,0.003177215189873418,0.0228,0.003,0.019411764705882354,0.003,0.0030930232558139537,0.003,16.055333333333333,,0.003,,0.028488372093023257,0.004538461538461538,0.75
2022-08-20 11:43:30.479523713 +0000 UTC m=+8460.833707718,1660995810,0.019545454545454546,0.6026,6.72,0.003,0.003084507042253521,0.0228,0.003,0.017772727272727273,0.003,0.0030665434380776338,0.003,14.8276,,0.00303921568627451,,0.058264462809917344,0.085,0.6666666666666666
2022-08-20 11:44:30.526028524 +0000 UTC m=+8520.880212529,1660995870,0.019255319148936172,0.6591333333333333,6.888,0.003173913043478261,0.003263157894736842,0.0228,0.003,0.018333333333333337,0.002666666666666667,0.0031381818181818186,0.003,14.682799999999999,0.003,0.0030366972477064223,0.003,0.004685589519650655,0.017500000000000026,0.75
2022-08-20 11:45:30.207647565 +0000 UTC m=+8580.561831569,1660995930,0.018418367346938774,0.6418666666666667,7.476,0.003181818181818182,0.00332,0.0228,0.0032222222222222222,0.017222222222222222,0.003,0.0030787992495309568,0.003,13.272666666666666,0.0036666666666666666,0.003055045871559633,0.003,0.006102941176470588,0.0036666666666666666,0.175
2022-08-20 11:46:30.464894764 +0000 UTC m=+8640.819078770,1660995990,0.01830357142857143,0.7433333333333334,8.232,0.0031904761904761906,0.0031882352941176467,0.0228,0.003,0.018125,0.003,0.0031366024518388784,0.003,15.6536,0.003,0.003034782608695652,0.003,0.004614035087719298,0.04375,0.22
2022-08-20 11:47:30.213964586 +0000 UTC m=+8700.568148591,1660996050,0.020044642857142858,0.706,8.652,0.003,0.003271604938271605,0.0228,0.003,0.01807692307692308,0.003,0.0031118881118881118,0.003,15.495333333333335,0.004,0.003,0.003,0.04374999999999999,0.05277777777777778,0.375
2022-08-20 11:48:30.364640376 +0000 UTC m=+8760.718824399,1660996110,0.01902777777777778,0.6130666666666668,8.064,0.00325,0.003160919540229885,0.0228,0.003,0.017941176470588238,0.003,0.003101083032490975,0.003,14.172533333333332,0.0034000000000000002,0.0029816513761467887,0.003,0.00440566037735849,0.004866666666666667,0.2
