time,timestamp,checkoutservice_currencyservice,frontend_checkoutservice,adservice_mysql,cartservice_redis-cart,productcatalogservice_mysql,checkoutservice_paymentservice,checkoutservice_shippingservice,frontend_recommendationservice,frontend_adservice,frontend_shippingservice,frontend_productcatalogservice,frontend_currencyservice,recommendationservice_productcatalogservice,checkoutservice_cartservice,frontend_cartservice,checkoutservice_emailservice,checkoutservice_productcatalogservice,gateway_nats
2022-08-20 10:44:30.340765637 +0000 UTC m=+4920.694949642,1660992270,0.003933333333333333,0.175,8.148,0.5828,17.4604,0.004200000000000001,0.0036666666666666666,0.0205,0.019310344827586208,0.003941176470588235,0.0045584415584415585,0.009217391304347828,0.008596491228070175,0.004200000000000001,0.004540983606557377,0.00625,0.005,0.0212
2022-08-20 10:45:30.281442348 +0000 UTC m=+4980.635626362,1660992330,0.005,0.175,8.148,0.7118,14.643733333333333,0.004333333333333333,0.0035,0.02236842105263158,0.020042372881355932,0.0035,0.004041769041769042,0.00984848484848485,0.009268292682926829,0.005,0.004542857142857143,0.005833333333333333,0.003888888888888889,0.0216
2022-08-20 10:46:30.442630882 +0000 UTC m=+5040.796814888,1660992390,0.021250000000000005,0.28125,7.644,0.7981333333333334,15.891333333333334,0.003,0.0038000000000000004,0.021076923076923073,0.0210377358490566,0.0032962962962962963,0.0040983213429256595,0.011500000000000007,0.008443396226415094,0.00625,0.0066049382716049385,0.007083333333333334,0.0042727272727272735,0.0228
2022-08-20 10:47:30.332605585 +0000 UTC m=+5100.686789601,1660992450,0.004200000000000001,0.2,7.896,0.5958666666666667,13.926266666666667,0.003,0.0034000000000000002,0.021,0.02186046511627907,0.0041764705882352945,0.004214899713467048,0.006861702127659575,0.009293478260869566,0.005,0.006720779220779221,0.00875,0.004333333333333333,0.02
2022-08-20 10:48:30.514592204 +0000 UTC m=+5160.868776210,1660992510,0.003999999999999999,0.205,8.988,0.7795333333333333,16.610933333333335,0.004,0.004,0.02241803278688525,0.02171875,0.003434782608695652,0.004237373737373737,0.008388429752066117,0.00940217391304348,0.0064285714285714285,0.005416666666666667,0.00625,0.0075,0.0212
2022-08-20 10:49:30.237955149 +0000 UTC m=+5220.592139155,1660992570,0.025,0.4375,8.904,0.7400666666666668,16.4612,0.005,0.0032857142857142855,0.021785714285714283,0.0210377358490566,0.0037826086956521737,0.004583783783783784,0.01,0.008794642857142859,0.0036666666666666666,0.005714285714285714,0.006666666666666666,0.005,0.0228
2022-08-20 10:50:30.568589874 +0000 UTC m=+5280.922773880,1660992630,0.004625,0.375,9.408,0.6267333333333334,15.523733333333334,0.0045,0.0038000000000000004,0.021129032258064513,0.020375,0.0038,0.003992628992628993,0.00858108108108108,0.009322916666666667,0.0045,0.004492537313432836,0.0075,0.004666666666666666,0.019600000000000003
2022-08-20 10:51:30.458966216 +0000 UTC m=+5340.813150221,1660992690,0.0041111111111111105,0.4375,7.224,0.6302666666666666,14.89,0.0036666666666666666,0.003,0.0208984375,0.020044642857142855,0.003333333333333333,0.004241935483870968,0.0076449275362318846,0.009047619047619047,0.0075,0.006029411764705882,0.0075,0.007142857142857143,0.02
2022-08-20 10:52:30.295012556 +0000 UTC m=+5400.649196570,1660992750,0.003941176470588235,0.175,8.4,0.7604,16.578266666666668,0.0035714285714285713,0.003125,0.020479452054794522,0.02088235294117647,0.003952380952380953,0.004169451073985681,0.007316176470588236,0.008472222222222221,0.006136363636363637,0.006428571428571428,0.0067857142857142855,0.0044,0.021733333333333334
2022-08-20 10:53:30.496138829 +0000 UTC m=+5460.850322833,1660992810,0.01,0.21249999999999997,7.644,0.6696666666666666,13.6268,0.003,0.0032857142857142855,0.02045081967213115,0.019078947368421056,0.0038695652173913043,0.004570093457943927,0.012999999999999987,0.009111111111111111,0.004200000000000001,0.005175438596491228,0.0036666666666666666,0.0035,0.02
2022-08-20 10:54:30.287218158 +0000 UTC m=+5520.641402176,1660992870,0.007500000000000001,0.2,8.988,0.6322666666666666,19.205466666666666,0.0032857142857142855,0.003461538461538461,0.02118421052631579,0.020694444444444442,0.003823529411764706,0.00448036253776435,0.007777777777777777,0.009602272727272727,0.004555555555555556,0.005458333333333333,0.006,0.005,0.02
2022-08-20 10:55:30.210290719 +0000 UTC m=+5580.564474732,1660992930,0.025,0.2,8.148,0.7258,18.07,0.006666666666666666,0.006,0.02283653846153846,0.019915254237288134,0.003857142857142857,0.004457063711911358,0.0195625,0.0095,0.0032857142857142855,0.005,0.0075,0.006,0.0214
2022-08-20 10:56:30.480967731 +0000 UTC m=+5640.835151737,1660992990,0.01,0.075,8.568,0.6226666666666666,14.498266666666666,0.005,0.004200000000000001,0.022321428571428572,0.01975,0.004222222222222223,0.004701219512195122,0.008204225352112677,0.008936170212765958,0.004200000000000001,0.006424050632911392,0.0075,0.004333333333333333,0.021733333333333334
2022-08-20 10:57:30.205968951 +0000 UTC m=+5700.560152957,1660993050,0.0375,0.175,8.232,0.6735333333333333,16.0716,0.004,0.004,0.02095238095238095,0.020833333333333336,0.003272727272727273,0.004104477611940298,0.00734848484848485,0.008967391304347826,0.00625,0.00625,0.0075,0.006071428571428571,0.020666666666666667
2022-08-20 10:58:30.24334731 +0000 UTC m=+5760.597531315,1660993110,0.011875000000000002,3.4375,8.148,0.5441333333333334,15.396,0.0035714285714285713,0.003461538461538461,0.024127906976744187,0.021079545454545455,0.0031904761904761906,0.004528619528619528,0.00796,0.00951219512195122,0.003909090909090909,0.004807692307692307,0.006,0.006,0.0228
2022-08-20 10:59:30.315517136 +0000 UTC m=+5820.669701141,1660993170,0.008,2.8125,8.148,0.6904,16.20146666666667,0.004200000000000001,0.0037272727272727275,0.020848214285714286,0.022631578947368423,0.0041111111111111105,0.003947089947089947,0.00752,0.00858695652173913,0.006666666666666666,0.004642857142857142,0.0075,0.0064285714285714285,0.0228
2022-08-20 11:00:30.385406253 +0000 UTC m=+5880.739590266,1660993230,0.009375,3.125,7.476,0.601640656262505,14.980133333333333,0.00625,0.003,0.021805555555555557,0.02141304347826087,0.0037368421052631578,0.005208333333333334,0.00858974358974359,0.01,0.0035,0.004323076923076923,0.0075,0.009375,0.019600000000000003
2022-08-20 11:01:30.309865508 +0000 UTC m=+5940.664049513,1660993290,0.008571428571428572,4.375,8.82,0.6533333333333333,15.096533333333333,0.0036666666666666666,0.003,0.021076923076923076,0.021470588235294116,0.00375,0.003987714987714988,0.00799145299145299,0.008546511627906976,0.007083333333333334,0.006678082191780822,0.0075,0.0071428571428571435,0.02
2022-08-20 11:02:30.365420999 +0000 UTC m=+6000.719605004,1660993350,0.0046,0.625,8.568,0.5884666666666667,14.234266666666667,0.004,0.004,0.020153846153846154,0.021413043478260868,0.0034000000000000002,0.004337209302325581,0.006631355932203389,0.008662790697674418,0.00625,0.00623134328358209,0.0075,0.004,0.019600000000000003
2022-08-20 11:03:30.382709696 +0000 UTC m=+6060.736893702,1660993410,0.004200000000000001,0.2125,8.4,0.7244666666666667,16.009866666666667,0.004333333333333333,0.0035,0.021195652173913043,0.020090909090909093,0.0034166666666666664,0.004195180722891566,0.007560483870967742,0.009322916666666669,0.005,0.004838709677419354,0.0075,0.005416666666666667,0.0214
2022-08-20 11:04:30.147617244 +0000 UTC m=+6120.501801250,1660993470,0.05681818181818182,0.3333333333333333,7.644,0.6853333333333333,15.2264,0.005,0.0032857142857142855,0.02205357142857143,0.02125,0.00324,0.004204188481675393,0.00875,0.0091875,0.004200000000000001,0.004314285714285714,0.006666666666666666,0.00575,0.0212
2022-08-20 11:05:30.568135285 +0000 UTC m=+6180.922319299,1660993530,0.013749999999999997,0.25,7.476,0.6539333333333333,13.966,0.004,0.004,0.021383928571428575,0.019776785714285715,0.004384615384615384,0.005064935064935065,0.013157894736842096,0.009390243902439024,0.004,0.0059765625,0.0075,0.006,0.0228
2022-08-20 11:06:30.48657255 +0000 UTC m=+6240.840756556,1660993590,0.005,0.1,8.148,0.5098,12.623333333333333,0.0035,0.0032222222222222222,0.02024038461538461,0.020147058823529414,0.003375,0.0047460317460317454,0.007083333333333334,0.00871951219512195,0.006666666666666666,0.006902985074626866,0.006875,0.0053125,0.0228
2022-08-20 11:07:30.513386599 +0000 UTC m=+6300.867570611,1660993650,0.00625,0.15625,8.568,0.5626666666666666,13.9632,0.005,0.005,0.02044642857142857,0.019435483870967742,0.004076923076923077,0.004769230769230769,0.008022727272727273,0.008465909090909092,0.005,0.006678082191780822,,0.004333333333333333,0.02
2022-08-20 11:08:30.291097577 +0000 UTC m=+6360.645281589,1660993710,0.004142857142857143,0.37499999999999994,7.392,0.6718666666666667,16.929599999999997,0.0075,0.005,0.020833333333333336,0.021833333333333333,0.004,0.004431884057971015,0.009141221374045803,0.008571428571428572,0.005,0.004859649122807017,,0.008125,0.02
2022-08-20 11:09:30.559760849 +0000 UTC m=+6420.913944862,1660993770,0.0175,0.75,6.72,0.5923999999999999,14.279733333333333,0.003,0.00625,0.02027777777777778,0.019899999999999998,0.00324,0.004449999999999999,0.07227011494252873,0.0085,0.005,0.005409090909090909,,0.00525,0.0214
2022-08-20 11:10:30.218152686 +0000 UTC m=+6480.572336692,1660993830,0.05892857142857143,0.37499999999999994,7.98,0.7988666666666667,17.4008,0.005833333333333333,0.0041111111111111105,0.021082089552238805,0.019072580645161288,0.003142857142857143,0.004212121212121212,0.046500000000000014,0.009009433962264151,0.006818181818181819,0.006522988505747126,0.0075,0.0053125,0.020666666666666667
2022-08-20 11:11:30.308262277 +0000 UTC m=+6540.662446290,1660993890,0.005833333333333335,0.21249999999999997,8.316,0.8174,17.6208,0.0038000000000000004,0.0038000000000000004,0.020833333333333336,0.020384615384615386,0.004304347826086956,0.004136986301369863,0.009482758620689655,0.008518518518518519,0.005357142857142857,0.006548913043478261,0.0075,0.004571428571428571,0.0228
2022-08-20 11:12:30.270872178 +0000 UTC m=+6600.625056194,1660993950,0.004,0.175,8.4,0.6006666666666667,14.815466666666667,0.003,0.003,0.019642857142857142,0.01967741935483871,0.0038750000000000004,0.004023376623376623,0.008407258064516128,0.00824468085106383,0.005,0.005532786885245902,0.0075,0.0075,0.0212
2022-08-20 11:13:30.507422627 +0000 UTC m=+6660.861606632,1660994010,0.004571428571428571,0.225,8.064,0.7068666666666666,15.2136,0.0034000000000000002,0.003,0.020730769230769226,0.020817307692307694,0.0040526315789473685,0.004710914454277285,0.008321917808219177,0.008509615384615383,0.004428571428571428,0.004932203389830509,0.005,0.003714285714285714,0.0228
2022-08-20 11:14:30.675496592 +0000 UTC m=+6721.029680606,1660994070,0.0047777777777777775,0.175,8.736,0.8671333333333333,17.396533333333334,0.0034000000000000002,0.004,0.0211986301369863,0.021045454545454548,0.003916666666666666,0.004049180327868853,0.006363636363636363,0.008508771929824561,0.00625,0.0062784090909090914,0.007,0.005416666666666667,0.020666666666666667
2022-08-20 11:15:30.303540557 +0000 UTC m=+6780.657724562,1660994130,0.0046,0.25,7.224,0.6452,16.117733333333334,0.0036666666666666666,0.004200000000000001,0.020634328358208952,0.019681818181818182,0.003357142857142857,0.004054892601431981,0.00808,0.008214285714285714,0.006666666666666666,0.006666666666666667,0.006666666666666666,0.005833333333333333,0.0228
2022-08-20 11:16:30.556305928 +0000 UTC m=+6840.910489934,1660994190,0.019999999999999997,1.5,8.568,0.7599333333333332,17.803866666666664,0.003999999999999999,0.0048,0.01982394366197183,0.020416666666666666,0.0041764705882352945,0.004449197860962567,0.015294117647058826,0.008258928571428572,0.00525,0.0043243243243243235,0.0055,0.0059210526315789476,0.0228
2022-08-20 11:17:30.28561602 +0000 UTC m=+6900.639800037,1660994250,0.0625,0.75,7.812,0.6544666666666668,12.396933333333333,0.003,0.003,0.020875,0.01981818181818182,0.0036315789473684214,0.004315634218289086,0.00880952380952381,0.009076086956521739,0.0035,0.005263157894736842,0.004,0.00625,0.0228
2022-08-20 11:18:30.191220605 +0000 UTC m=+6960.545404610,1660994310,0.007,0.875,6.972,0.7292666666666666,16.9012,0.0036666666666666666,0.004200000000000001,0.020327868852459016,0.019339622641509437,0.0036086956521739133,0.0043602305475504335,0.01838235294117647,0.00842391304347826,0.005,0.004612903225806452,0.006,0.004692307692307693,0.021733333333333334
2022-08-20 11:19:30.764996673 +0000 UTC m=+7021.119180679,1660994370,0.05937499999999999,0.2,6.72,0.6640666666666667,14.5444,0.006875,0.0035,0.021567796610169495,0.019241071428571427,0.0038181818181818187,0.0042352941176470585,0.009761904761904763,0.008295454545454545,0.005,0.0064,0.006875,0.0038,0.0228
2022-08-20 11:20:30.35455043 +0000 UTC m=+7080.708734435,1660994430,0.003909090909090909,0.1,6.804,0.4946666666666667,14.168266666666666,0.0035,0.003,0.02024038461538461,0.021079545454545455,0.0030952380952380953,0.004509727626459144,0.00828125,0.008988095238095238,0.0064285714285714285,0.0060526315789473685,0.0075,0.004142857142857143,0.019600000000000003
2022-08-20 11:21:30.569743114 +0000 UTC m=+7140.923927120,1660994490,0.07083333333333333,0.175,7.812,0.6381333333333333,14.841733333333334,0.004,0.004428571428571428,0.020476190476190474,0.019409090909090907,0.0035454545454545456,0.004401812688821752,0.008938053097345133,0.0089,0.005833333333333334,0.004580645161290322,0.005,0.006071428571428571,0.0228
2022-08-20 11:22:30.62068356 +0000 UTC m=+7200.974867565,1660994550,0.05625,0.175,8.652,0.5590666666666667,16.808933333333336,0.005,0.0036666666666666666,0.022023809523809522,0.0214622641509434,0.004,0.004085995085995086,0.006727941176470588,0.008773584905660377,0.0032857142857142855,0.004454545454545454,0.003,0.0035714285714285713,0.020666666666666667
2022-08-20 11:23:30.280635785 +0000 UTC m=+7260.634819801,1660994610,0.0175,0.15,7.728,0.6152666666666666,14.194533333333332,0.005,0.0036666666666666666,0.02163793103448276,0.019221311475409834,0.004714285714285714,0.004127371273712737,0.008130434782608695,0.009277777777777779,0.005,0.004580645161290322,0.003,0.005833333333333333,0.020666666666666667
2022-08-20 11:24:30.422786702 +0000 UTC m=+7320.776970718,1660994670,0.0625,0.75,7.812,0.6462666666666667,15.8232,0.003,0.003,0.020982142857142855,0.01894736842105263,0.0033478260869565213,0.004035422343324251,0.008273809523809524,0.008541666666666668,0.0045,0.00665625,0.0075,0.005,0.021733333333333334
2022-08-20 11:25:30.25433625 +0000 UTC m=+7380.608520256,1660994730,0.0075,0.5833333333333333,8.064,0.6746666666666666,16.718799999999998,0.004,0.003666666666666667,0.021194029850746268,0.0194672131147541,0.0034166666666666664,0.0044209115281501335,0.011071428571428567,0.008842592592592591,0.007,0.006634615384615385,0.007,0.00675,0.0228
2022-08-20 11:26:30.429558387 +0000 UTC m=+7440.783742392,1660994790,0.00625,0.7083333333333333,7.476,0.7525333333333333,15.673466666666668,0.003,0.0031818181818181815,0.021307692307692305,0.018977272727272728,0.004058823529411765,0.004347368421052632,0.013870967741935483,0.009102564102564104,0.003666666666666667,0.005634920634920634,0.0034000000000000002,0.0065625,0.0212
2022-08-20 11:27:30.54764221 +0000 UTC m=+7500.901826224,1660994850,0.007999999999999998,0.175,7.392,0.6537999999999999,17.163733333333333,0.005,0.0032857142857142855,0.02007462686567164,0.02102040816326531,0.0034545454545454545,0.0040498687664041995,0.021099999999999994,0.0083,0.005555555555555556,0.005645161290322581,0.0075,0.005625,0.0214
2022-08-20 11:28:30.239501912 +0000 UTC m=+7560.593685934,1660994910,0.05,0.2125,7.728,0.6285333333333333,15.3584,0.0036666666666666666,0.003,0.02007462686567164,0.01814285714285714,0.003260869565217391,0.0036651685393258426,0.008804347826086956,0.007944444444444445,0.004200000000000001,0.005625,0.0075,0.005,0.0228
2022-08-20 11:29:30.426872608 +0000 UTC m=+7620.781056622,1660994970,0.0045,0.175,7.728,0.551,15.2576,0.003,0.0036666666666666666,0.01984375,0.019,0.0034000000000000002,0.003873994638069705,0.006277777777777778,0.008088235294117646,0.005,0.005860655737704918,0.0075,0.006875,0.020399999999999998
2022-08-20 11:30:30.36249572 +0000 UTC m=+7680.716679732,1660995030,0.003,0.5,7.056,0.6697333333333334,13.182533333333334,0.003,0.003,0.02138392857142857,0.019272727272727275,0.0033478260869565213,0.0044828660436137075,0.008195652173913043,0.00859375,0.003,0.004824561403508772,0.003,0.003,0.019600000000000003
2022-08-20 11:31:30.235648943 +0000 UTC m=+7740.589832959,1660995090,0.004666666666666666,0.375,8.4,0.7547999999999999,15.693333333333333,0.005833333333333333,0.0035,0.022321428571428572,0.0205,0.004,0.004633720930232558,0.014285714285714282,0.008846153846153847,0.004333333333333333,0.004934426229508198,0.006875,0.006136363636363637,0.02
2022-08-20 11:32:30.306215092 +0000 UTC m=+7800.660399107,1660995150,0.0045,0.25,7.812,0.6686,14.674266666666666,0.0036666666666666666,0.005,0.02319444444444444,0.02212765957446808,0.0038000000000000004,0.004200000000000001,0.010220588235294118,0.011293103448275861,0.004200000000000001,0.004741935483870968,0.0075,0.004333333333333333,0.021733333333333334
2022-08-20 11:33:30.350531991 +0000 UTC m=+7860.704716003,1660995210,0.005,,6.72,0.5968,14.3876,0.0034000000000000002,0.0034000000000000002,0.02028225806451613,0.019795918367346937,0.0035833333333333333,0.004320224719101123,0.008819444444444442,0.0085,0.0071875,0.005860655737704918,0.007,0.00625,0.02
2022-08-20 11:34:30.483911686 +0000 UTC m=+7920.838095692,1660995270,0.004,7.5,6.3,0.5724,11.995333333333335,0.0175,0.003,0.020833333333333336,0.020988372093023254,0.004333333333333334,0.004388535031847134,0.00885,0.008488372093023255,0.005,0.006392857142857142,0.0075,0.005833333333333333,0.0228
2022-08-20 11:35:30.367211806 +0000 UTC m=+7980.721395811,1660995330,0.006666666666666666,2.5,8.652,0.5794666666666667,14.244933333333332,0.0035,0.004333333333333334,0.019816176470588236,0.020125,0.0035714285714285713,0.004454545454545455,0.007183333333333333,0.008291666666666666,0.004333333333333334,0.005090909090909091,0.00625,0.00625,0.0228
2022-08-20 11:36:30.620677018 +0000 UTC m=+8040.974861024,1660995390,0.055,0.175,8.064,0.5882000000000001,14.0384,0.006666666666666666,0.0032857142857142855,0.020580357142857147,0.0203125,0.004142857142857143,0.00425077399380805,0.008645833333333333,0.008571428571428572,0.004200000000000001,0.004070422535211268,0.0075,0.005625,0.0228
