time,timestamp,checkoutservice_shippingservice,gateway_nats,frontend_adservice,checkoutservice_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,cartservice_redis-cart,frontend_shippingservice,checkoutservice_emailservice,frontend_checkoutservice,checkoutservice_paymentservice,adservice_mysql,frontend_recommendationservice,frontend_productcatalogservice,frontend_cartservice,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,frontend_currencyservice
2022-08-14 03:21:48.469292855 +0000 UTC m=+5160.701094208,1660447308,0.003,0.0228,0.017663043478260868,0.003666666666666667,0.003,13.137866666666667,0.552,0.003105263157894737,0.003,0.8125,0.003,6.804,0.020833333333333336,0.0031904761904761906,0.003021276595744681,0.003125,0.0035517241379310347,0.0084375
2022-08-14 03:22:48.502229416 +0000 UTC m=+5220.734030769,1660447368,0.003,0.0228,0.01896739130434783,0.0035,0.003,14.363466666666667,0.5801333333333333,0.003,0.003,0.75,0.003,7.14,0.018265306122448977,0.0032255083179297595,0.0030571428571428572,0.003142857142857143,0.0032749999999999997,0.00480891719745223
2022-08-14 03:23:48.296959271 +0000 UTC m=+5280.528760624,1660447428,0.003,0.0228,0.01720588235294118,0.03750000000000001,0.003,15.7352,0.6467999999999999,0.003,0.003,0.11875,0.003,7.56,0.020363636363636365,0.003102836879432624,0.0030545454545454548,0.003,0.0032352941176470584,0.004461187214611872
2022-08-14 03:24:48.521360828 +0000 UTC m=+5340.753162190,1660447488,0.003,0.0228,0.018169642857142853,0.029166666666666678,0.003,15.178133333333333,0.6442,0.003,0.0034000000000000002,0.37499999999999994,0.003,6.972,0.01984375,0.003188405797101449,0.0030350877192982456,0.00325,0.0034415584415584417,0.007894736842105262
2022-08-14 03:25:48.367110749 +0000 UTC m=+5400.598912102,1660447548,0.003,0.0228,0.017772727272727273,0.06666666666666667,0.003,13.039200000000001,0.663,0.003,0.003,0.225,0.003,7.728,0.017826086956521738,0.003188284518828452,0.003082474226804124,0.00325,0.0032162162162162164,0.006458333333333334
2022-08-14 03:26:48.424234597 +0000 UTC m=+5460.656036007,1660447608,0.003,0.0228,0.018076923076923077,0.01,0.0034000000000000002,12.8256,0.5226000000000001,0.003,0.003,0.375,0.003,6.72,0.019149999999999997,0.0031690721649484535,0.00303921568627451,0.003333333333333333,0.0032253521126760563,0.006764705882352936
2022-08-14 03:27:48.720453355 +0000 UTC m=+5520.952254718,1660447668,0.003,0.0228,0.020227272727272726,0.006250000000000004,0.003,14.324399999999999,0.5962666666666666,0.003090909090909091,0.003,0.3333333333333333,0.0032857142857142855,7.224,0.023170731707317073,0.0031226053639846745,0.003097087378640777,0.0032857142857142855,0.0034225352112676054,0.031749999999999994
2022-08-14 03:28:48.324475146 +0000 UTC m=+5580.556276526,1660447728,0.003,0.0228,0.018088235294117645,0.0044,0.003,14.876533333333333,0.7819333333333333,0.003,0.003,0.375,0.003,7.644,0.018088235294117648,0.003190283400809717,0.0030181818181818187,0.0035714285714285713,0.0033478260869565218,0.004386243386243386
2022-08-14 03:29:48.427262671 +0000 UTC m=+5640.659064032,1660447788,0.003,0.0228,0.018389830508474574,0.009166666666666668,0.0031538461538461538,13.6708,0.7057333333333333,0.003,0.003,0.2125,0.003,7.392,0.020666666666666663,0.0032008368200836823,0.0032340425531914895,0.003888888888888889,0.003553846153846154,0.013750000000000004
2022-08-14 03:30:48.482065226 +0000 UTC m=+5700.713866579,1660447848,0.003,0.0228,0.018632075471698113,0.0075,0.003,14.1924,0.6143333333333334,0.003,0.0032857142857142855,0.375,0.0032857142857142855,7.812,0.018839285714285715,0.0031409001956947164,0.00314,0.003173913043478261,0.00317948717948718,0.005681818181818184
2022-08-14 03:31:48.50565666 +0000 UTC m=+5760.737458013,1660447908,0.003,0.0228,0.01778846153846154,0.0048,0.003,14.652266666666666,0.5996,0.003,0.003,0.25,0.003,7.392,0.01908653846153846,0.0031925343811394897,0.003,0.0031666666666666666,0.0033287671232876716,0.009318181818181816
2022-08-14 03:32:48.480312939 +0000 UTC m=+5820.712114293,1660447968,0.003,0.0228,0.018017241379310347,0.003666666666666667,0.0625,15.884266666666667,0.7407333333333334,0.003,0.003,0.375,0.0036666666666666666,8.064,0.01881578947368421,0.0031090289608177173,0.040625,0.003181818181818182,0.0032588235294117645,0.004330097087378641
2022-08-14 03:33:48.728375444 +0000 UTC m=+5880.960176800,1660448028,0.003,0.0228,0.02,0.003923076923076923,0.0625,14.203066666666668,0.526,0.00292,0.003,0.33333333333333337,0.003,7.224,0.01924107142857143,0.0031481481481481477,0.1125,0.003333333333333333,0.003492307692307693,0.004632183908045978
2022-08-14 03:34:48.593916796 +0000 UTC m=+5940.825718150,1660448088,0.0032857142857142855,0.0228,0.019333333333333334,0.004200000000000001,0.1375,14.900666666666666,0.6223333333333334,0.003,0.004,0.5,0.003,6.72,0.02223684210526316,0.0031240601503759397,0.155078125,0.003,0.0034225352112676054,0.0046421052631578945
2022-08-14 03:35:48.4458082 +0000 UTC m=+6000.677609553,1660448148,0.003,0.0228,0.017644230769230766,0.0375,0.25,14.898533333333333,0.6407999999999999,0.003,0.003,0.75,0.003,6.972,0.02089622641509434,0.0032015209125475287,0.23227272727272727,0.003,0.0039,0.004888268156424581
2022-08-14 03:36:48.334739832 +0000 UTC m=+6060.566541186,1660448208,0.003,0.0228,0.01826530612244898,0.003,0.0038000000000000004,13.677200000000001,0.584,0.003,0.003,0.19375,0.003,8.484,0.02027173913043478,0.0031626984126984126,0.003425,0.0032222222222222222,0.0033888888888888888,0.00476923076923077
2022-08-14 03:37:48.474794707 +0000 UTC m=+6120.706596062,1660448268,0.003,0.0228,0.019333333333333334,0.004142857142857143,0.003,11.828533333333333,0.6156,0.003,0.003,0.625,0.003,6.972,0.018,0.0031202672605790648,0.0030219780219780225,0.003,0.003208955223880597,0.004848837209302325
2022-08-14 03:38:48.568899315 +0000 UTC m=+6180.800700668,1660448328,0.002666666666666667,0.0228,0.02027173913043478,0.003947368421052632,0.003,15.715333333333334,0.7151333333333333,0.003,0.003,0.3125,0.003,7.476,0.019449999999999995,0.003201550387596899,0.0030854700854700857,0.0031,0.0033888888888888888,0.005460526315789476
2022-08-14 03:39:48.313332953 +0000 UTC m=+6240.545134306,1660448388,0.003,0.0228,0.017638888888888885,0.0041111111111111105,0.003,13.4948,0.5446666666666666,0.003,0.003,0.175,0.003,7.728,0.018333333333333337,0.0031869918699186993,0.003183673469387755,0.003,0.00324,0.004576086956521739
2022-08-14 03:40:48.304212464 +0000 UTC m=+6300.536013818,1660448448,0.003,0.0228,0.019583333333333335,0.004,0.003,12.726933333333333,0.47053333333333336,0.003,0.003,0.25,0.003,8.316,0.019893617021276597,0.0030762711864406778,0.0030192307692307693,0.003,0.0030833333333333333,0.02628205128205128
2022-08-14 03:41:48.55578963 +0000 UTC m=+6360.787590991,1660448508,0.003,0.0228,0.017631578947368425,0.004090909090909091,0.003,14.291066666666667,0.6498666666666667,0.0030714285714285717,0.003,0.175,0.003,6.804,0.018225806451612904,0.0031226053639846745,0.0030202020202020202,0.003,0.0031518987341772153,0.004391304347826086
2022-08-14 03:42:48.384067069 +0000 UTC m=+6420.615868423,1660448568,0.003,0.0228,0.018055555555555557,0.004200000000000001,0.003,15.1448,0.5750666666666667,0.003,0.005,0.25,0.003,7.224,0.02,0.0031896243291592128,0.003121212121212121,0.003,0.003240963855421687,0.008749999999999992
2022-08-14 03:43:48.399403666 +0000 UTC m=+6480.631205039,1660448628,0.0027142857142857142,0.0228,0.016830357142857143,0.00475,0.003,12.663066666666667,0.5629333333333333,0.003,0.003,0.25,0.003,7.476,0.0172,0.003199584199584199,0.0030192307692307693,0.0032,0.003243243243243243,0.004941176470588235
2022-08-14 03:44:48.601859528 +0000 UTC m=+6540.833660890,1660448688,0.003,0.0228,0.017777777777777778,0.005,0.003,15.198,0.6474666666666667,0.003,0.0034000000000000002,0.145,0.003,7.14,0.020147058823529414,0.0031737451737451736,0.003074074074074074,0.0035,0.0032278481012658227,0.009469696969696968
2022-08-14 03:45:48.675116525 +0000 UTC m=+6600.906917878,1660448748,0.003,0.0228,0.018194444444444444,0.003999999999999999,0.003,13.4572,0.7141333333333333,0.003,0.004,0.175,0.003,7.644,0.01903061224489796,0.0031187739463601535,0.0030571428571428572,0.005,0.00317948717948718,0.004371134020618557
2022-08-14 03:46:48.454088439 +0000 UTC m=+6660.685889792,1660448808,0.0027142857142857142,0.0228,0.019210526315789473,0.05,0.003,14.234266666666667,0.7716000000000001,0.003,0.0036666666666666666,0.2125,0.003,8.904,0.018942307692307692,0.003091240875912409,0.003070175438596491,0.003,0.0032597402597402594,0.008581081081081078
2022-08-14 03:47:48.464371357 +0000 UTC m=+6720.696172710,1660448868,0.003,0.0228,0.01642857142857143,0.075,0.003,13.153466666666667,0.6179333333333333,0.003129032258064516,0.004,0.4375,0.003,7.308,0.02102040816326531,0.0031517509727626456,0.0030388349514563107,0.0032857142857142855,0.0032337662337662337,0.018478260869565225
2022-08-14 03:48:48.418518099 +0000 UTC m=+6780.650319453,1660448928,0.003,0.0228,0.01827586206896552,0.004125,0.003181818181818182,16.4392,0.6414,0.003,0.003,0.225,0.003333333333333333,7.644,0.020255102040816327,0.0031963993453355158,0.003032258064516129,0.003,0.0035060240963855423,0.006280487804878047
2022-08-14 03:49:48.539008821 +0000 UTC m=+6840.770810174,1660448988,0.003,0.0228,0.018076923076923077,0.0075,0.003,14.735333333333333,0.649,0.003,0.003,0.375,0.003,6.468,0.017058823529411765,0.003167641325536062,0.00306,0.003,0.00320253164556962,0.004812865497076023
2022-08-14 03:50:48.371248031 +0000 UTC m=+6900.603049385,1660449048,0.003,0.0228,0.017901785714285714,0.05,0.003,16.8068,0.6547333333333334,0.003,0.003,0.25,0.003,7.98,0.017227272727272726,0.003173913043478261,0.0030508474576271187,0.0031904761904761906,0.003313253012048193,0.00861607142857143
2022-08-14 03:51:48.430751373 +0000 UTC m=+6960.662552760,1660449108,0.003,0.0228,0.018055555555555557,0.09,0.0034000000000000002,14.093066666666667,0.5816,0.003,0.003,1.75,0.003,7.644,0.0175,0.0031732580037664784,0.003018348623853211,0.003,0.003282051282051282,0.025
2022-08-14 03:52:48.450094349 +0000 UTC m=+7020.681895702,1660449168,0.003,0.0228,0.01831818181818182,0.004333333333333333,0.003,14.2364,0.5900666666666667,0.003,0.003,0.29166666666666663,0.003,6.888,0.024545454545454547,0.0032037422037422035,0.003019607843137255,0.003125,0.003575757575757576,0.01
2022-08-14 03:53:48.731826937 +0000 UTC m=+7080.963628300,1660449228,0.002818181818181818,0.0228,0.0175,0.003888888888888889,0.003,15.801200000000001,0.7053333333333334,0.003,0.003333333333333333,0.205,0.003,7.896,0.0175,0.0031347150259067357,0.003,0.0038571428571428567,0.0032528735632183906,0.005775862068965519
2022-08-14 03:54:48.526527631 +0000 UTC m=+7140.758328984,1660449288,0.003,0.0228,0.018349056603773582,0.00875,0.003,16.003466666666668,0.6996,0.0029333333333333334,0.003,0.40625,0.003,8.148,0.0221875,0.003198529411764706,0.0030162601626016264,0.0033076923076923075,0.003457142857142857,0.004959999999999999
2022-08-14 03:55:48.703636508 +0000 UTC m=+7200.935437866,1660449348,0.003,0.0228,0.018549999999999997,0.003588235294117647,0.003,14.828266666666666,0.7219333333333333,0.003,0.0032857142857142855,0.25,0.003,6.972,0.019473684210526317,0.0031901279707495424,0.0030380952380952386,0.0032222222222222222,0.003426666666666667,0.0061428571428571435
2022-08-14 03:56:48.550521476 +0000 UTC m=+7260.782322829,1660449408,0.003,0.0228,0.01909836065573771,0.0034705882352941177,0.003,15.471200000000001,0.6501333333333333,0.003,0.0034000000000000002,0.2,0.003,8.148,0.021326530612244893,0.0031908396946564886,0.0030707964601769913,0.00325,0.003485714285714285,0.00486096256684492
2022-08-14 03:57:48.558047526 +0000 UTC m=+7320.789848890,1660449468,0.003,0.0228,0.018798076923076924,0.0044666666666666665,0.003,15.501733333333334,0.7163999999999999,0.003,0.0038000000000000004,0.175,0.003,7.224,0.02102040816326531,0.003103202846975089,0.0031111111111111114,0.003,0.0031379310344827587,0.005333333333333332
2022-08-14 03:58:48.425042438 +0000 UTC m=+7380.656843790,1660449528,0.003,0.0228,0.018850000000000002,0.003444444444444444,0.003,14.209466666666668,0.6330666666666667,0.003,0.003,3.125,0.003,6.636,0.020147058823529414,0.0032112932604735885,0.0030776699029126217,0.0034000000000000002,0.003313253012048193,0.0038341232227488155
2022-08-14 03:59:48.310275812 +0000 UTC m=+7440.542077165,1660449588,0.003,0.0228,0.018421052631578946,0.004076923076923077,0.003,15.200133333333333,0.5924666666666667,0.003,0.003,3.333333333333333,0.003,7.56,0.021166666666666667,0.003283662477558348,0.0030166666666666666,0.0035454545454545456,0.003380952380952381,0.004072463768115942
2022-08-14 04:00:48.390672603 +0000 UTC m=+7500.622473957,1660449648,0.003,0.0228,0.018221153846153845,0.0045,0.003,14.5664,0.7156,0.003,0.004,2.125,0.003,7.392,0.018534482758620692,0.0031762452107279696,0.0031538461538461538,0.0032222222222222222,0.0032749999999999997,0.0046914893617021275
2022-08-14 04:01:48.374368231 +0000 UTC m=+7560.606169590,1660449708,0.0032222222222222222,0.0228,0.017875,0.003444444444444444,0.003,12.9732,0.5166666666666666,0.003,0.003,4.0625,0.003,6.216,0.021413043478260868,0.003142548596112311,0.003061224489795918,0.003,0.0032686567164179102,0.00446875
2022-08-14 04:02:48.380920946 +0000 UTC m=+7620.612722300,1660449768,0.003,0.0228,0.0199375,0.003999999999999999,0.003,14.4124,0.6087333333333333,0.002928571428571429,0.004,3.75,0.003,8.064,0.01893617021276596,0.0031403508771929824,0.003037037037037037,0.0032857142857142855,0.003342857142857143,0.005760869565217395
2022-08-14 04:03:48.30557118 +0000 UTC m=+7680.537372534,1660449828,0.003,0.0228,0.017368421052631578,0.0175,0.00325,15.250533333333333,0.6905333333333333,0.003,0.003,0.25,0.003,6.888,0.017758620689655173,0.003206261510128913,0.003057692307692308,0.003,0.003216867469879518,0.004684210526315789
2022-08-14 04:04:48.493906015 +0000 UTC m=+7740.725707377,1660449888,0.003,0.0228,0.017777777777777778,0.01,0.0034000000000000002,13.569333333333335,0.7512000000000001,0.003181818181818182,0.003,0.2125,0.003,7.056,0.021524390243902437,0.003213636363636364,0.003,0.003,0.003433333333333333,0.008571428571428572
2022-08-14 04:05:48.593754922 +0000 UTC m=+7800.825556275,1660449948,0.003,0.0228,0.019545454545454546,0.0041764705882352945,0.003,15.437866666666666,0.7937333333333334,0.00292,0.003,0.19375,0.003,8.4,0.019736842105263157,0.003150087260034904,0.0031121495327102802,0.0035714285714285713,0.0032093023255813954,0.007613636363636365
2022-08-14 04:06:48.246330029 +0000 UTC m=+7860.478131387,1660450008,0.003,0.0228,0.01806603773584906,0.0035714285714285713,0.003,15.778533333333332,0.7443333333333334,0.003,0.0034000000000000002,0.3125,0.003,7.14,0.01966346153846154,0.003179261862917399,0.0030350877192982456,0.003181818181818182,0.0034000000000000002,0.004282051282051283
2022-08-14 04:07:48.501519329 +0000 UTC m=+7920.733320684,1660450068,0.003,0.0228,0.019642857142857142,0.0032222222222222222,0.003,14.858799999999999,0.6977333333333333,0.0030869565217391303,0.003,0.175,0.003,7.392,0.021428571428571432,0.0032519999999999997,0.003,0.003,0.003444444444444444,0.004835443037974683
2022-08-14 04:08:48.485610693 +0000 UTC m=+7980.717412046,1660450128,0.003,0.0228,0.018418367346938778,0.017500000000000012,0.003,14.467733333333333,0.6305333333333333,0.003,0.003,0.175,0.003333333333333333,8.064,0.0190625,0.003143167028199566,0.003,0.00325,0.003491803278688525,0.007343749999999998
2022-08-14 04:09:48.259549044 +0000 UTC m=+8040.491350407,1660450188,0.003,0.0228,0.01908653846153846,0.0045,0.003,16.0496,0.6151333333333333,0.0030869565217391303,0.0034000000000000002,0.125,0.003,8.232,0.01875,0.0032183098591549294,0.0030530973451327434,0.0030952380952380953,0.0032758620689655174,0.004563829787234043
2022-08-14 04:10:48.370666589 +0000 UTC m=+8100.602467943,1660450248,0.003,0.0228,0.0175,0.003909090909090909,0.003,14.247066666666667,0.653,0.003,,0.15,0.003,6.888,0.019244186046511628,0.00319672131147541,0.00301980198019802,0.003,0.003368421052631579,0.004525252525252525
2022-08-14 04:11:48.341068889 +0000 UTC m=+8160.572870277,1660450308,0.003,0.0228,0.01765625,0.084375,0.003,13.870266666666666,0.6056,0.003,,0.6666666666666667,0.003,6.216,0.01926470588235294,0.0031959999999999996,0.00306,0.0030666666666666668,0.0033809523809523808,0.06183035714285714
2022-08-14 04:12:48.359501134 +0000 UTC m=+8220.591302495,1660450368,0.003,0.0228,0.01893617021276596,0.041666666666666664,0.003,16.53933333333333,0.7824,0.003,,0.5625,0.003,6.552,0.01948979591836734,0.0032513274336283186,0.003054054054054054,0.003,0.0034347826086956524,0.04386363636363636
2022-08-14 04:13:48.563334122 +0000 UTC m=+8280.795135475,1660450428,0.003,0.0228,0.018237704918032782,0.06447368421052632,0.003,16.4932,0.5908,0.003,0.004,0.75,0.003,6.384,0.02298780487804878,0.003230366492146597,0.003057692307692308,0.0030851063829787236,0.0033250000000000003,0.04069148936170213
2022-08-14 04:14:48.688149196 +0000 UTC m=+8340.919950550,1660450488,0.003,0.0228,0.017245762711864406,0.06764705882352942,0.003,14.916266666666667,0.5773333333333334,0.003,0.003,0.375,0.003,7.224,0.01885,0.0031072088724584104,0.0030350877192982456,0.003,0.00332,0.017928571428571426
2022-08-14 04:15:48.436719319 +0000 UTC m=+8400.668520688,1660450548,0.003,0.0228,0.01790178571428571,0.003999999999999999,0.003,16.287333333333333,0.5768666666666666,0.003,0.0035,0.25,0.003,8.232,0.01830357142857143,0.0032342007434944236,0.0030363636363636365,0.003,0.0034675324675324673,0.003906542056074766
2022-08-14 04:16:48.698973722 +0000 UTC m=+8460.930775075,1660450608,0.003,0.0228,0.01775,0.004200000000000001,0.003181818181818182,15.673466666666668,0.6741333333333334,0.003,0.003,0.3125,0.003,7.56,0.018632075471698113,0.003131944444444444,0.003052173913043478,0.003,0.0032823529411764706,0.0046237623762376235
2022-08-14 04:17:48.460566673 +0000 UTC m=+8520.692368026,1660450668,0.003,0.0228,0.017741935483870968,0.01,0.003,13.091733333333334,0.6510666666666667,0.003,0.003,0.175,0.003,6.3,0.0191875,0.0031376518218623486,0.003061224489795918,0.003,0.0033478260869565218,0.013947368421052637
2022-08-14 04:18:48.420467283 +0000 UTC m=+8580.652268636,1660450728,0.003,0.0228,0.017023809523809524,0.003588235294117647,0.003,14.9056,0.6169333333333333,0.003,0.003,0.19375,0.003,7.392,0.01891509433962264,0.0030930232558139537,0.003034782608695652,0.003,0.00330379746835443,0.005128205128205127
2022-08-14 04:19:48.363008934 +0000 UTC m=+8640.594810287,1660450788,0.003,0.0228,0.017227272727272726,0.003923076923076923,0.003,13.1272,0.7466,0.003,0.003,0.1375,0.003,7.224,0.018970588235294118,0.00316600790513834,0.003,0.003,0.0034411764705882357,0.005147058823529411
2022-08-14 04:20:48.502503991 +0000 UTC m=+8700.734305345,1660450848,0.003,0.0228,0.018349056603773586,0.0046,0.003,14.980133333333333,0.6084666666666667,0.003,0.0038000000000000004,0.25,0.003,7.728,0.019666666666666666,0.003102112676056338,0.0030526315789473684,0.003,0.003342105263157895,0.023269230769230775
2022-08-14 04:21:48.336295715 +0000 UTC m=+8760.568097068,1660450908,0.003,0.0228,0.01825,0.035,0.003,12.9732,0.5958,0.003,0.003,0.175,0.003,7.308,0.018011363636363638,0.0031971252566735113,0.003053571428571429,0.003,0.003157894736842105,0.007419354838709678
